ポストURL,いいね数,RT数,インプ数,投稿者名,投稿テキスト,投稿日時,画像,収集日時
https://x.com/1o_yyb/status/2028727322631946321,37,1,3161,凪｜回避型男の本音,回避型の男は愛されると逃げるように見えるけど、それは嫌いになったからじゃない。期待に応えられない自分が怖いだけ。僕も「好き」と言われるほど自信を失って距離を取った。でも追われなくなった時、初めて“戻りたい”と思えた。安心できる女性にだけ回避型は心を再び開くようになるんだよね。,3月3日,,3月21日
https://x.com/1o_yyb/status/2028652522672685426,119,4,15876,凪｜回避型男の本音,回避型の男って愛されることにマジで慣れてない。だから、どれだけ真っ直ぐに気持ちを伝えても、なぜか彼には「重荷」や「プレッシャー」として届いて、結果的に距離を置かれてしまう。僕も回避型なのでよく分かるのですが、深い愛情を向けられるほど「それに応えられない自分」が情けなくなって、,3月3日,,3月21日
https://x.com/1o_yyb/status/2032277639977902293,27,0,5059,凪｜回避型男の本音,これは僕の意見でしかありませんが、復縁に「冷却期間や自分磨きは必要」と言われることって多いですよね。でも男側からすると、そこが本質じゃないことも多いんです。そもそも男女で恋愛の考え方が違うし、回避型になると普通の恋愛のセオリーがあまり通用しない。僕も,3月13日,,3月21日
https://x.com/1o_yyb/status/2028579096079310850,39,0,3092,凪｜回避型男の本音,復縁が早い人ほど、回避型の男にとって心地いい距離を理解してる。押さない、でも完全に消えない。追わない安心感と消えない存在感の両方が回避型には刺さる。冷却期間に頼るよりこのバランスを作る方が動きが早い。彼が戻りたくなる流れは心理を理解した上での距離感で決まりますからね。,3月3日,,3月21日
https://x.com/1o_yyb/status/2028463333205012845,37,2,3152,凪｜回避型男の本音,これは僕の持論だけど、回避型と復縁したいなら無理に自分を変えるより回避型の心理に沿った関わり方を知る方が圧倒的に近道。彼が今どんな状態で、何が重くて、何が安心につながるのかが分かるだけで不安が一気に減る。結果的に余裕が生まれてそれが一番の自分磨きになりますからね。,3月2日,,3月21日
https://x.com/1o_yyb/status/2028426978404261988,90,1,11593,凪｜回避型男の本音,男って沈黙してる時ほど未練があって、本音を隠してるんですよね。気持ちがある相手ほどどう向き合えばいいか分からなくなり、距離を置くしかなくなる。僕も冷却期間中は返事をしなかったけど、元カノのことを考えなくなった日は一度もなかったです。ただ返した瞬間に関係が動くのが怖くて,3月2日,,3月21日
https://x.com/1o_yyb/status/2028412498576114015,42,1,3239,凪｜回避型男の本音,自分から別れを決めた男ほど、その選択の責任を背負い続けて後から苦しむことが多い。僕もその瞬間は「これで正しい」と思い込んでいたけど、時間が経つほど胸の奥に後悔が積もっていった。振った側って一見スッキリしてるように見えて、本当は自分の決断に縛られながら過ごしてるんですよね。,3月2日,,3月21日
https://x.com/1o_yyb/status/2028025950789898332,111,3,8437,凪｜回避型男の本音,回避型って本気で好きになった相手ほど手放すというおかしな選択をすることがあります。僕も気持ちは強かったのに、その深さに自分が追いつけなくて逃げたことがある。でもそれは愛情不足じゃなく自信不足の問題なので、あえて元彼と距離を置くことが逆に復縁のきっかけになったりしますからね。,3月1日,,3月21日
https://x.com/1o_yyb/status/2028286180039778665,78,1,9708,凪｜回避型男の本音,断言するけど、回避型の男は嫌いになって離れるんじゃなく、好きだから離れることが圧倒的に多いんですよね。男って好きな相手ほど失望させたくないし、向き合う自信がないと距離を取ってしまう。だから沈黙が続いてもそれが嫌いのサインとは限りません。むしろ,3月2日,,3月21日
https://x.com/1o_yyb/status/2028065020152828344,73,2,9635,凪｜回避型男の本音,回避型の男性が連絡を絶つ理由って、決して「気持ちがなくなったから」ではないんです。むしろ逆で、感情が強くなりすぎたときほど彼らは自分の中の感情にどう向き合えばいいのかわからなくなってしまう。その結果、「返せない」「向き合えない」「関わる資格なんてない」と思い込んで、,3月1日,,3月21日
https://x.com/1o_yyb/status/2027965866814673196,31,1,5848,凪｜回避型男の本音,ちょっと補足。回避型の沈黙って誤解されやすいけど、あれは関係を切りたいサインじゃなくて「この距離なら自分を保てる」という一時避難なんです。僕も距離があるほうが安心して彼女を思い出せて気持ち的な余裕を取り戻せた。だから沈黙中に焦って動くより彼が戻りやすい距離感を保つのがいいですよ。,3月1日,,3月21日
https://x.com/1o_yyb/status/2027856333085511910,100,6,8198,凪｜回避型男の本音,これだけは知っておいて。回避型が離れるのは「これ以上一緒にいたら君を壊してしまう」って本気でビビった時です。尽くしてくれた彼女を振った後、男は自分の器の小ささに後から気づいて凹む。女性が注いだ愛情は、今もその彼の中で「かけがえのない価値」として残ってるから自分を否定しなくてOK。,3月1日,,3月21日
https://x.com/1o_yyb/status/2027928319598198925,57,1,9506,凪｜回避型男の本音,マジで正直に言うと、男って元カノに「重い」と感じてもその印象はずっと続かない。時間が経つほど、あの時は自分に余裕がなかっただけだって気づく。回避型は距離を置いてる間に気持ちを整理するから、元カノの重さだけで未来が決まるなんてまずない。僕も追われてる時は逃げたけど、,3月1日,,3月21日
https://x.com/1o_yyb/status/2027674887578423570,42,1,3163,凪｜回避型男の本音,僕自身、元カノに対して未練や後悔が強いほど既読スルーをしてた。でも距離を置いた瞬間にどれだけ彼女が特別だったか分かることが多かったんですよね。だから既読無視されてても大丈夫。回避型は正しい距離の置き方ができる相手に心を開き直す。心理に沿った動き方ができれば復縁は難しくない。,2月28日,,3月21日
https://x.com/1o_yyb/status/2027564777720230183,58,1,7462,凪｜回避型男の本音,回避型は女々しい男が多いので、LINEを返せないときほど気持ちがないんじゃなくて『どう返せば傷つけないか』をこっそり悩んで止まってしまうんですよね。距離を置くと冷めたと思われがちだけど、回避型はむしろ距離がないと気持ちを整理できないタイプなんです,2月28日,,3月21日
https://x.com/1o_yyb/status/2027381957617647804,65,2,6079,凪｜回避型男の本音,これ知らないかもしれませんが「追ってこない元カノ」って気になる存在になります。ずっと追われてたのに、ある日を境に音沙汰がなくなった瞬間から頭の中で存在が大きくなる。逃げてたくせに終わったことが怖くなる。だから回避型の彼を揺らしたいなら、あえて無関心を貫くのが一番効果的です。,2月27日,,3月21日
https://x.com/1o_yyb/status/2027361700526342602,30,2,5174,凪｜回避型男の本音,これはほんとそうで、回避型って嫌いだから黙るんじゃなくて少し距離があった方が安心できる。僕も連絡無視してた時期は追われると苦しくなる一方で、何も求められなくなったら逆に未練を感じるようになった。静かに見守ってくれる存在は忘れられないし復縁したくなるんだよね。,2月27日,,3月21日
https://x.com/1o_yyb/status/2027499985223237673,62,2,4227,凪｜回避型男の本音,無視されてるのにブロックされない…それは「もう関わる気がない」じゃなく「繋がりを残しておきたい」が勝ってる状態です。回避型の男は気持ちがあると動けなくなるけど、同時に失うこともできない。返せないけど消せないというこの曖昧さは、未練がまだ静かに残っているからこそ起きる反応なんです。,2月28日,,3月21日
https://x.com/1o_yyb/status/2027313506392125624,45,3,3393,凪｜回避型男の本音,復縁した今だから言えるけど、正直彼女の優しさは当時うまく受け取れなかった。でも離れてからも、彼女がしてくれたこと全部覚えてたし、ふとした瞬間に思い出してた。男って自分の感情に鈍感でそれを認めるのに時間がかかる。だから今、彼に響いてないように見えてもその想いはちゃんと届いてるよ。,2月27日,,3月21日
https://x.com/1o_yyb/status/2027338799890747533,22,0,3241,凪｜回避型男の本音,,2月27日,,3月21日
https://x.com/1o_yyb/status/2027204405553225856,70,0,8666,凪｜回避型男の本音,男って本気で好きな元カノのことはなかなか忘れられない。それは距離があっても気持ちは案外残っていて、特に回避型は離れている間に「やっぱり大事だったな」と後から気づく。僕も別れた後は平気なふりをしてたけど、心の中では元カノとの時間がずっと引っかかっていました。ただ、,2月27日,,3月21日
https://x.com/1o_yyb/status/2026954642098126936,62,0,5994,凪｜回避型男の本音,回避型って自分から離れても「戻れる場所はある」とどこかで思ってる。追いかけられなくなるまでは未練に気づかない。だから連絡しない・あえて引くって彼にとってはじわじわ効いてくる恐怖になる。想われてる前提が崩れたとき、初めて焦りが芽生える。静かに離れる選択は回避型にとって一番残ります。,2月26日,,3月21日
https://x.com/1o_yyb/status/2026842255907238274,85,4,12623,凪｜回避型男の本音,回避型は基本的に寂しがり屋が多いので、元カノからのLINEって実は嬉しかったりするんですよね。素直に返せないだけで、通知が来た瞬間に心がざわつくことは普通にある。僕もそうで距離を置いていた時期でも元カノから連絡が来るとホッとする気持ちは確かにありました。ただ、,2月26日,,3月21日
https://x.com/1o_yyb/status/2026581181098250583,34,1,4284,凪｜回避型男の本音,復縁が遠回りに感じる人ほど、回避型の心理を学ぶと一気に視界が開ける。「なんでこんな態度を取るの？」という謎がひとつずつ紐解けて、焦りや迷いが減る。僕もそうだったけど、理解してくれる人にだけ本音を見せられるのが回避型。心理を知ることは“彼が戻りたくなる環境”を整えるための土台になる。,2月25日,,3月21日
https://x.com/1o_yyb/status/2026781249268846683,43,0,3801,凪｜回避型男の本音,女性って言葉でちゃんと気持ちを確かめたいし、不安なまま放っておくのが辛い人は多い。でも回避型の男は、何も言われない沈黙にこそ焦りを感じる。だから彼から何もアクションがなくても、あなたから動かないことにもちゃんと意味がある。まだ好きでいてくれるはある瞬間に一番ザワつくんですよね。,2月26日,,3月21日
https://x.com/1o_yyb/status/2026479651632329019,80,4,12906,凪｜回避型男の本音,男だからわかるけど、既読無視してる時ってどう返せば関係が悪化しないか必死に考えてるんだよね。無視したいわけじゃなくて『間違えたくない』が勝って黙るだけなんです。特に回避型は、気持ちがあるほど軽く返せなくなるクセがあって、向き合う余裕が戻るまでは止まってしまう。僕も元カノのLINEを,2月25日,,3月21日
https://x.com/1o_yyb/status/2026298569892757583,24,0,6347,凪｜回避型男の本音,これは僕の意見でしかないけど、回避型の心理や距離感の掴み方を知らなきゃ自分磨きしたところで結局それを「圧」として受け取られる。そしたら自分磨きの努力も意味がなくなってしまうと思うんです。なのでサクッと回避型の扱い方を知った上で関わり方を変えた方がかなり復縁の近道になりますからね。,2月24日,,3月21日
https://x.com/1o_yyb/status/2026420119971266640,64,1,5743,凪｜回避型男の本音,回避型は未練が強いほど黙るクセがあるから、既読無視は脈なしの証拠じゃない。むしろここからどう関わるかが勝負。追わず、責めず、淡々と安全な存在を積み上げていくと、彼の中で距離を縮めてもいいサインが出てくる。心理に沿った接し方さえできれば、動かない彼でも復縁は十分狙えますからね。,2月25日,,3月21日
https://x.com/1o_yyb/status/2026256184798585110,134,1,21691,凪｜回避型男の本音,男って数ヶ月やり取りが途切れても、元カノの存在が心から消えることってまずないんですよね。これは本当に男性特有で、沈黙＝終了とは思っていない。特に回避型は気持ちが強いほど一度距離を置いて感情を落ち着かせようとするクセがある。僕も連絡を止めていた期間があったけど、,2月24日,,3月21日
https://x.com/1o_yyb/status/2026652400195440925,133,5,8890,凪｜回避型男の本音,正直、尽くしてくれる彼女を振る男は、自分の幸せをドブに捨ててるようなもの。僕も経験があるけど離れてから「あんなに自分を想ってくれる人は二度と現れない」って痛感して、必死に戻りたくなるんだよね。追いかけない勇気を持ってれば彼は「なんで別れたんだろう」って本気で焦り始めますよ。,2月25日,,3月21日
https://x.com/1o_yyb/status/2026229111325180203,80,1,9593,凪｜回避型男の本音,「連絡がない＝忘れた」と思ったら大間違い。回避型は振った後、猛烈に後悔しても「自分に自信がない」から動けなくなる。「今さらどの面下げて…」って自爆してるパターンが本当に多い。だから彼からの反応がなくても心の中では葛藤してる可能性が高いよ。復縁したいのは、実は彼の方だったりする。,2月24日,,3月21日
https://x.com/ddk1_01/status/2026218702891516278,27,1,6040,R,これ実際、私の彼も「自分磨きしてたらどんどん自信なくなる」って言ってた。よく自分磨きして見返そうと言うけど回避型は逆に自信無くしちゃうから注意なんだよね。結局、自分の弱さに絶望して別れを選ぶから安心感に勝るものはない。無理に自分を変えようとしなくたって復縁はできるから大丈夫,2月24日,,3月21日
https://x.com/1o_yyb/status/2025892555150483722,88,1,14965,凪｜回避型男の本音,回避型はプライドだけは一丁前なので別れていても自分から「戻りたい」とはなかなか言えないんですよね。本当は気になっててもそれを認めた瞬間に立場が変わる気がして怖い。僕も未練があったのに、連絡したら負けみたいなよく分からない意地が邪魔して動けなかった。だから女性からすると,2月23日,,3月21日
https://x.com/1o_yyb/status/2025762868923363380,133,4,21259,凪｜回避型男の本音,既読無視してる男が思ってることって「本当は返したい」なんですよね。これ意味わからないと言いたくなるかもですが、男目線だと嫌いだから返さないんじゃなくて『返した瞬間に何かを求められそうで怖い』とか『どう返せばいいか分からない』が先に来る。回避型は特にそうで、,2月23日,,3月21日
https://x.com/1o_yyb/status/2025581090916929569,50,1,4854,凪｜回避型男の本音,優しい元彼より冷たい元彼の方が復縁は近いです。僕も元カノを振った後、自分を正当化するためにわざとそっけなくしてました。でも内心は気になって仕方なかった。そっけないのは、それだけ元カノの影響力が強いということ。どん底の時期を耐えた人だけが、最後に最高の幸せを掴めるよ。,2月22日,,3月21日
https://x.com/1o_yyb/status/2025397280522817952,52,0,6863,凪｜回避型男の本音,復縁って実は『執着がある方が有利』なんですよね。執着は悪いって言われるけど、気持ちがあるからこそ頑張れるし前に進もうとできる。ただ流れが止まるのは、執着そのものじゃなくて『向け方が彼一直線になってしまうと回避型が固まる』からなんです。責めたいわけじゃなくて、,2月22日,,3月21日
https://x.com/1o_yyb/status/2025206120936071428,74,0,3755,凪｜回避型男の本音,ちょっと本音。復縁ってすぐにはできなくて辛いと思う。でも僕のポストをしっかりいいねして見てくれる人は復縁して欲しいと心から思ってるので、これからも役に立つ発信をしていきます。絶対今、忘れられない彼と復縁して幸せになりたいって人はぜひ今後も通知して投稿に反応いただけたら嬉しいです。,2月21日,,3月21日
https://x.com/1o_yyb/status/2025337486071697601,43,0,4213,凪｜回避型男の本音,僕が自分から離れたのに後悔したのは、彼女は数えきれないほどの不在着信を入れてくるほどだったのに、取り乱さなくなったから。回避型って感情をぶつけられると逃げたくなるけど、何も言われないと頭から離れなくなる。だからこそ感情的にならずに距離を取ってくれる女性は時間差で忘れられなくなる。,2月22日,,3月21日
https://x.com/1o_yyb/status/2025118795346452588,59,0,4663,凪｜回避型男の本音,復縁を目指す中で「追いすぎて嫌われた」って自分を責めないで。回避型の男は相手の愛が重いから逃げるんじゃなくて、それに応えられない自分の不甲斐なさに耐えきれず離れるだけ。でも時間が経てば自分を本気で愛してくれた存在の尊さに必ず気づく。元カノの愛情は復縁の種として彼の中に残ってる。,2月21日,,3月21日
https://x.com/1o_yyb/status/2025037411089350798,92,0,15078,凪｜回避型男の本音,男だからわかるけど、元カノから追いLINEが届いても『うざい』とか思ってないんだよね。ただ返せていない申し訳なさと、さらに重なる「私の不安を解消して」という期待の圧に押しつぶされそうになって、反射的にスマホを置きたくなる。僕も回避型なのでよく分かるのですが、追いLINEをされるたびに,2月21日,,3月21日
https://x.com/1o_yyb/status/2024801376510021916,95,3,16312,凪｜回避型男の本音,回避型の男にとって元カノって『ずっと特別枠』に残り続ける。これは昔の僕もそうで、普段から深い関係を築くのが得意じゃない分、一度心を許した相手って他とは全く違う存在になる。でもだからといって「じゃあ復縁しよう」と素直に動けるかというと別で、回避型は一度別れると決めた自分を,2月20日,,3月21日
https://x.com/1o_yyb/status/2024964276784414739,51,0,3995,凪｜回避型男の本音,別れた直後の回避型の「冷たさ」を本気で受け取らないで。僕もだけど感情が混乱すると自分の心さえ見失うから、数ヶ月経って落ち着いた頃にようやく「失った大きさ」に気づき出す。別れの瞬間よりもそのずっと後に本音が顔を出す。今、返信がなくても絶望する必要なんてないから安心して。,2月21日,,3月21日
https://x.com/1o_yyb/status/2024775281291170181,71,1,6168,凪｜回避型男の本音,正直に言うと、回避型の男は安心させてくれた元カノから離れきれません。僕もどれだけ距離を取っても、心が弱った瞬間に思い浮かぶのはその人だった。求められすぎない落ち着いた空気にはまた戻りたくなる。だから復縁の鍵は行動より理解。彼のペースや心理構造を知って寄り添える人が最後に選ばれる。,2月20日,,3月21日
https://x.com/1o_yyb/status/2024480086226047260,72,1,4773,凪｜回避型男の本音,自分から振っておきながら、元カノの近況が見えないと「もう他の男に取られた？」って被害妄想を膨らませるのが男の本音。僕もそうだったけどその「取られたくない」って焦りが復縁への一番の原動力になる。今あなたが耐えている冷却期間は元彼の執着心と後悔を最大限に引き出すための時間ですからね。,2月19日,,3月21日
https://x.com/1o_yyb/status/2024439327967912165,416,17,45538,凪｜回避型男の本音,男が振った場合の復縁率ってマジで高いよ。女性は一度冷めたら戻らないことが多いけど、男は別れた後に気持ちが育つ生き物なんですよね。しかも回避型は好きなのに離れるタイプだから、振った時点で気持ちがゼロなわけがない。むしろ「自分じゃ幸せにできない」「これ以上不安にさせたくない」みたいな,2月19日,,3月21日
https://x.com/1o_yyb/status/2024404085408223357,63,0,4691,凪｜回避型男の本音,復縁は難しそうに見えて、実は回避型の男にとっては『やり直しやすい形』でもある。僕も新しい誰かにゼロから心を開くより、一度受け入れてくれた元カノの存在のほうがずっと楽だった。怖がりな男ほど前の安心に戻る方を選ぶ。だから望みを捨てる必要はないですからね。,2月19日,,3月21日
https://x.com/ddk1_01/status/2024364744476602534,33,4,7188,R,これは間違いないと思う。私も最初は既読無視とかLINEブロックで「もう無視されるし連絡手段ない」って思ったけどそれでも動く方法はあるし、沈黙を貫かなかったからこそ復縁できたんだと思ってる。回避型は不安で動けなくなってるだけだから、それに合った関わり方するだけで関係は動くんだよね。,2月19日,,3月21日
https://x.com/1o_yyb/status/2024058558753706366,112,3,7844,凪｜回避型男の本音,本当に気持ちが残ってる男ほど簡単に連絡できません。回避型は未練が強いほど中途半端な言葉で触れるのが怖くて固まる。僕も返したいのに返せなかった時期が一番元カノのこと考えてた。沈黙が長いほど「このまま終わるのは嫌だ」が強くなってから動き始める。今動きがない＝チャンスがないではないよ。,2月18日,,3月21日
https://x.com/1o_yyb/status/2024246547555197411,42,0,2313,凪｜回避型男の本音,僕が復縁できた時気づいたのは、別れを選んだのは気持ちの限界じゃなく“自分への失望”だったということ。好きな相手ほど向き合う勇気が出ない。だから沈黙が続いても、それは未練がないからじゃなく、また傷つける怖さが勝ってるだけ。回避型は冷めて離れるんじゃなく、怖くて離れる生き物なんです。,2月19日,,3月21日
https://x.com/1o_yyb/status/2024079759106318810,142,2,17055,凪｜回避型男の本音,回避型の男が別れを選ぶときって、実は愛情が尽きたからじゃないんですよ。好きなのに、その好きに見合う自分じゃない気がして逃げるんです。「これ以上そばにいたら相手を傷つける」「期待に応えられない自分が情けない」そんな風に自分を追い詰めて距離を取る。ここを知らないまま追い続けると、,2月18日,,3月21日
https://x.com/1o_yyb/status/2024122480416489622,45,0,3454,凪｜回避型男の本音,マジでダサいけど、僕は別れてからも彼女の誕生日をふと思い出したりしてた。自分から離れておいて未練がましいと思われるのが怖くて、何も行動に移せなかったけど心はずっと残ってた。回避型は気持ちを言葉や行動に出すのが苦手。だから冷たく見えるかもしれないけど、未練を感じてることが実は多い。,2月18日,,3月21日
https://x.com/1o_yyb/status/2023946109882679727,76,3,10688,凪｜回避型男の本音,これめちゃくちゃ意外だけど、男って俗に言う『自爆行動』されたときに思うことって『どう受け止めていいか分からない』なんですよね。特に回避型は強い感情を向けられると、気持ちを処理しきれなくて一旦距離を取るクセがある。だからあなたの言動が重かったわけじゃなくて、,2月18日,,3月21日
https://x.com/1o_yyb/status/2023714854629146876,25,0,2323,凪｜回避型男の本音,元彼が「そろそろ元カノに連絡しようかな」と思う瞬間って実は『何もされなくなった時』なんですよね。これ僕も経験あって、追いLINEが来てた時は返す勇気がなくて放置してたのに、急に彼女が静かになった途端めちゃくちゃ気になり始めた。「もう怒ってないかな」「連絡しても大丈夫かな」って、,2月17日,,3月21日
https://x.com/1o_yyb/status/2023758730383552765,72,4,12408,凪｜回避型男の本音,これガチでそう。結局、回避型は新彼女がいても本命の安心感には勝てない。正直僕もそうで別れた直後は勢いで新しい人にいっても、戻りたくなるのは元カノの空気だった。深く向き合う覚悟は急に育たないし代わりの人で埋まるものでもない。だから今新彼女がいても意外とあっさり戻ってくる。,2月17日,,3月21日
https://x.com/1o_yyb/status/2023700198082433400,40,1,3534,凪｜回避型男の本音,元彼から急に連絡が来なくなったり、何も言わずに距離を取られたとき「大事にされてなかった」と不安に感じてしまうのは当然。でも回避型の男は不安や罪悪感を処理できないと、黙って離れるしかできなくなる。だから突然の沈黙には、言葉にできなかった感情が隠れてることもありますよ。,2月17日,,3月21日
https://x.com/1o_yyb/status/2023517241690444220,20,0,1277,凪｜回避型男の本音,正直、男目線から言うと自分磨きより彼の心理を知った方が復縁は早い。見た目を整えても性格を変えても、回避型の彼には届かないことがある。つまり彼がまた向き合いたいと思えるのは理想のあなたじゃなくて、安全だと思える関係性。だからこそ彼の内側の構造を知ることが、何よりの近道になります。,2月17日,,3月21日
https://x.com/1o_yyb/status/2023213117438923030,150,3,17379,凪｜回避型男の本音,回避型の元彼って、あっさり別れを選んだように見えるし、どれだけ気持ちを伝えても何ひとつ響いてないように感じますよね。でも実際のところ、あのそっけなさって気持ちがないからじゃなくて、むしろ感情が処理しきれなくなったサインなんです。回避型は愛情が強いほど不安も強くなるタイプで、,2月16日,,3月21日
https://x.com/1o_yyb/status/2023359402636673115,101,2,11899,凪｜回避型男の本音,"回避型が追いLINEされても復縁したくなる瞬間って、

・急に追われなくなったとき
・元カノの言葉をふと思い出したとき
・他の女性より理解されてたと気づいたとき
・繋がりを切れない自分に気づいたとき
・本気で想われていたことを実感したとき

追いLINEしたからって終わりじゃなく、",2月16日,,3月21日
https://x.com/1o_yyb/status/2023213120010043480,20,0,2910,凪｜回避型男の本音,ではないんです。むしろ本音の方が置き去りになったまま別れが進んでしまうのが回避型の特徴。今あなたが「もう無理なのかな」と感じている沈黙も、終わりというよりまだ整理できていないだけの可能性が高い。だから諦める必要はありません。大事なのは行動ではなく,2月16日,,3月21日
https://x.com/1o_yyb/status/2023152337179877558,21,0,2021,凪｜回避型男の本音,「もう無理」と言われた瞬間に全部終わったと思いがちだけど、回避型の男にとってその言葉は感情の限界サイン。僕も本気の相手ほど自分の弱さを見せるのが怖くて口先だけの別れを選んだ。気持ちは残ってるのに逃げるという矛盾は回避型の恋愛あるある。冷めたんじゃなく向き合う勇気が足りないだけ。,2月16日,,3月21日
https://x.com/1o_yyb/status/2022994188640637368,118,3,16803,凪｜回避型男の本音,男はプライドが高いので、別れたことを後悔していてもそれを認められない。だから回避型の男ほど、本当はまだ好きなのに“何もしない”という選択をする。「連絡したら弱みを見せる気がする」「戻りたいと言った瞬間に立場が逆転する」そんな不安が強いほど動けなくなる。ここまでは男側の問題。でも,2月15日,,3月21日
https://x.com/1o_yyb/status/2023026004894380397,58,1,4174,凪｜回避型男の本音,これ勘違いしてほしくないんですが、元彼が楽しそうに見えるからといって吹っ切れたとは限らない。回避型の男は、感情を処理しきれないときほど平気なフリをする。僕もそうでSNSに楽しそうな写真を上げながら、心の中では元カノのことを考えてた。だから楽しそうでも心の整理はまだ途中だったりする。,2月15日,,3月21日
https://x.com/1o_yyb/status/2022874956200317057,108,1,14697,凪｜回避型男の本音,ちょっと自分の話だけど、僕が既読無視してた彼女と復縁したいと思うようになったのって『何も期待されてない』と思ってからだったんだよね。返さなきゃいけない空気が消えて、責められてる感じもなくて、「この人はもう俺に何か求めてないのかも」と思った瞬間、逆に気になり始めた。男って,2月15日,,3月21日
https://x.com/1o_yyb/status/2022970388456567006,49,1,5746,凪｜回避型男の本音,「復縁は考えられない」と言い切ったのに、後になって元恋人の笑顔が浮かぶのは回避型にありがちな反応です。気持ちを抑え込んで進もうとするほど、未消化の感情が内側に残る。だから彼が静かな時期は、心の整理をしている途中です。一定の距離を置いたあとに、本心が見えてくることがよくある。,2月15日,,3月21日
https://x.com/1o_yyb/status/2022788439465509149,21,0,1408,凪｜回避型男の本音,回避型の男は、別れた直後に「これでいい」と思い込むけど時間が経つほどに気持ちが逆流してくるタイプです。僕もそうだったけど、自由になったはずなのに心だけが空っぽで、ふと彼女の優しさを思い出す。感情をすぐ処理できない分、後から本音に気づくのが回避型の恋愛なんだよね。,2月15日,,3月21日
https://x.com/1o_yyb/status/2022601205936234710,155,5,13122,凪｜回避型男の本音,男だから分かるけど尽くされた記憶って、罪悪感とセットで残るんだよね。別れたあと時間が経って「元カノにひどいことした」って後悔するのがマジでキツい。でもそこで彼女が一切動いてこないと、自分から向き合わなきゃってスイッチが入る。尽くした側こそ引いて待つことで立場が逆転するんですよね。,2月14日,,3月21日
https://x.com/1o_yyb/status/2022492770032906537,59,1,6528,凪｜回避型男の本音,よく「私ばかり元彼のことを想ってる」と相談をいただきますが、これ男目線から言わせてもらうと実は男も元カノのことを考えてます。ただ、回避型の男は『考えてるのに動けない』という厄介な性質があって、気持ちが強くなるほど距離を取る。だから女性側が一方的に想ってるように見えるだけで、,2月14日,,3月21日
https://x.com/1o_yyb/status/2022439389725352051,66,4,5848,凪｜回避型男の本音,回避型の男性は別れの場面になるほど気持ちにフタをして、あえて冷たい態度を取る。実際は感情が溢れ出しそうで抑えきれないからこその防衛反応なんだよね。僕も別れたとき内心はめちゃくちゃだったのに、何でもない顔を必死に作っていました。そっけなさは無関心の証じゃないから安心して。,2月14日,,3月21日
https://x.com/1o_yyb/status/2022308779174347210,69,1,6478,凪｜回避型男の本音,男女で別れの捉え方って本当に違う。女性は沈黙されると「もう興味ないよね」と思ってしまうけど、男性は沈黙されるほど「まだ気にしてくれてるのかな？」と期待を残したまま過ごす。僕もそうだったけど、元カノを完全に消すことなんてできない。距離があってもあなたの影は消えてないから安心して。,2月13日,,3月21日
https://x.com/1o_yyb/status/2022269036508422172,215,4,25055,凪｜回避型男の本音,回避型と不安型は相性が良すぎるんだよね。惹かれ合う力が強いほどお互いの弱い部分を刺激し合うから、距離が近いほど関係が複雑になる。僕も回避型で、不安型の彼女と付き合ったとき『好きなのに距離を取りたくなる自分』が理解できず苦しんでた。でも離れたいんじゃなくて、,2月13日,,3月21日
https://x.com/1o_yyb/status/2022269038026707209,28,1,4033,凪｜回避型男の本音,期待に応えられない自分が怖かっただけ。不安に押されると逃げたくなるし、追われなくなると逆に気になって仕方なくなる。だから多くの女性がやりがちなのが「もっと連絡しなきゃ」「好きを伝えなきゃ」と行動量で解決しようとすること。でも回避型にとってはそれが一番苦しくて、,2月13日,,3月21日
https://x.com/1o_yyb/status/2022232778239291852,63,4,6425,凪｜回避型男の本音,多くの人が勘違いしてるけど、沈黙って何もしない時間じゃなくて『彼の心を回復させる時間』なんですよね。回避型の男にとって距離は呼吸みたいなもの。僕も距離がないと落ち着けなかった。放置は関係を切る行為だけど、正しい沈黙は関係をもう一度育てる準備。意味のある静けさは確実に効いてくるよ。,2月13日,,3月21日
https://x.com/1o_yyb/status/2022128509641253370,136,2,19244,凪｜回避型男の本音,元彼をまだ好きなのに、連絡もできず近づくことすらできない状況が一番つらいはず。復縁のために行動したいのに、動けば嫌われそうで、何もしなければこのまま終わってしまいそうな気がしてる人も多いと思います。だけど実は、回避型の男にとって”連絡が来ない期間”こそが、,2月13日,,3月21日
https://x.com/1o_yyb/status/2022065929278922780,23,0,1611,凪｜回避型男の本音,男は元カノに本気で揺れている時ほど連絡できなくなる。僕も返信できない期間が一番未練が強かった。でもこの仕組みを知らないと「もう終わりだ」と思って焦ってしまうんですよね。本当は触れないほうが関係が戻りやすいタイミングもある。心理を知るだけであなたの『今の待ち時間』の意味が変わるよ。,2月13日,,3月21日
https://x.com/1o_yyb/status/2021882218176561231,81,0,7338,凪｜回避型男の本音,回避型の男性は別れ話のときに急に冷静になったり、あっさり引いた態度をとることがある。でもそれは未練がないわけじゃなく、感情に巻き込まれないように守っているだけ。感情があるほど何も感じていないふりをする。表面的な態度に惑わされず、その裏にある心理構造を見抜ければ復縁の流れは作れる。,2月12日,,3月21日
